id_municipio,taxa_2023,taxa_2024,meta_2030,nome_municipio,sigla_uf,n_alunos_2024,presenca_2024,cluster,vel_municipio,vel_uf,vel_encolhida,proj_2030_mantem_2024,gap_mantem_2024,nao_atinge_mantem_2024,proj_2030_tendencia_uf,gap_tendencia_uf,nao_atinge_tendencia_uf,proj_2030_tendencia_encolhida,gap_tendencia_encolhida,nao_atinge_tendencia_encolhida
1718865,16.67,31.33,80.0,Santa Fé do Araguaia,TO,93.0,0.753,0.0,5.0,2.474,3.276,31.33,-48.67,True,46.18,-33.82,True,50.99,-29.01,True
1718907,20.86,36.92,80.0,Santa Rosa do Tocantins,TO,84.0,0.893,0.0,5.0,2.474,3.221,36.92,-43.08,True,51.77,-28.23,True,56.25,-23.75,True
1719004,48.09,24.65,80.0,Santa Tereza do Tocantins,TO,62.0,0.79,0.0,-5.0,2.474,0.706,24.65,-55.35,True,39.5,-40.5,True,28.88,-51.12,True
1720101,43.97,52.93,80.0,São Bento do Tocantins,TO,83.0,0.916,0.0,5.0,2.474,3.215,52.93,-27.07,True,67.78,-12.22,True,72.22,-7.78,True
1720200,26.98,36.9,80.0,São Miguel do Tocantins,TO,187.0,0.882,0.0,5.0,2.474,3.695,36.9,-43.1,True,51.75,-28.25,True,59.07,-20.93,True
1720309,26.56,58.96,80.0,São Sebastião do Tocantins,TO,50.0,0.98,0.0,5.0,2.474,2.979,58.96,-21.04,True,73.81,-6.19,True,76.84,-3.16,True
1720655,34.74,37.39,80.0,Silvanópolis,TO,88.0,0.852,0.0,2.65,2.474,2.528,37.39,-42.61,True,52.24,-27.76,True,52.56,-27.44,True
1720804,39.53,50.64,80.0,Sítio Novo do Tocantins,TO,159.0,0.906,0.0,5.0,2.474,3.593,50.64,-29.36,True,65.49,-14.51,True,72.2,-7.8,True
1720903,38.31,42.45,80.0,Taguatinga,TO,201.0,0.861,0.0,4.14,2.474,3.309,42.45,-37.55,True,57.3,-22.7,True,62.31,-17.69,True
1721000,58.66,56.97,80.0,Palmas,TO,3859.0,0.768,1.0,-1.69,2.474,-1.485,56.97,-23.03,True,71.82,-8.18,True,48.06,-31.94,True
1721109,42.96,51.16,80.0,Tocantínia,TO,55.0,0.927,0.0,5.0,2.474,3.019,51.16,-28.84,True,66.01,-13.99,True,69.27,-10.73,True
1721208,34.41,35.44,80.0,Tocantinópolis,TO,242.0,0.901,0.0,1.03,2.474,1.683,35.44,-44.56,True,50.29,-29.71,True,45.54,-34.46,True
