id_municipio,nome_municipio,sigla_uf,nome_regiao,n_alunos_2024,presenca_2024,taxa_presentes_2024,taxa_alf_2024,risco_previsto_2024,idhm,ivs,cluster,alerta_participacao
2204105,Francisco Ayres,PI,Nordeste,63.0,0.984,0.323,0.317,0.435,0.577,0.35,0,False
5107859,São Félix do Araguaia,MT,Centro-Oeste,155.0,0.877,0.324,0.284,0.447,0.668,0.35,1,False
2903003,Barra do Mendes,BA,Nordeste,117.0,0.949,0.324,0.308,0.628,0.63,0.426,0,False
2912202,Ibicoara,BA,Nordeste,277.0,0.899,0.325,0.292,0.704,0.591,0.459,0,False
2910503,Entre Rios,BA,Nordeste,287.0,0.889,0.325,0.289,0.7,0.615,0.464,0,False
1501600,Bonito,PA,Norte,107.0,0.804,0.326,0.262,0.613,0.546,0.555,0,False
2920007,Maiquinique,BA,Nordeste,99.0,0.869,0.326,0.283,0.639,0.576,0.41,0,False
2706505,Passo de Camaragibe,AL,Nordeste,176.0,0.977,0.326,0.318,0.573,0.533,0.558,0,False
1507201,São Domingos do Capim,PA,Norte,223.0,0.825,0.326,0.269,0.603,0.532,0.545,0,False
4309308,Guaíba,RS,Sul,1158.0,0.818,0.326,0.267,0.608,0.73,0.323,1,False
2925501,Prado,BA,Nordeste,474.0,0.825,0.327,0.27,0.699,0.621,0.464,0,False
2700508,Barra de Santo Antônio,AL,Nordeste,250.0,0.94,0.328,0.308,0.606,0.557,0.55,0,False
2904852,Cabaceiras do Paraguaçu,BA,Nordeste,176.0,0.676,0.328,0.222,0.649,0.581,0.518,0,True
2915353,Itaguaçu da Bahia,BA,Nordeste,129.0,0.969,0.328,0.318,0.672,0.562,0.493,0,False
2200509,Amarante,PI,Nordeste,200.0,0.99,0.328,0.325,0.447,0.598,0.48,0,False
2923902,Pau Brasil,BA,Nordeste,142.0,0.944,0.328,0.31,0.643,0.583,0.461,0,False
2905404,Cairu,BA,Nordeste,319.0,0.897,0.329,0.295,0.622,0.627,0.387,0,False
2913200,Ibotirama,BA,Nordeste,313.0,0.923,0.329,0.304,0.662,0.636,0.378,0,False
1503077,Garrafão do Norte,PA,Norte,402.0,0.846,0.329,0.279,0.594,0.526,0.694,0,False
2409308,Patu,RN,Nordeste,104.0,0.817,0.329,0.269,0.637,0.618,0.404,0,False
1301159,Careiro da Várzea,AM,Norte,136.0,0.824,0.33,0.272,0.585,0.568,0.605,0,False
2907004,Cardeal da Silva,BA,Nordeste,117.0,0.983,0.33,0.325,0.606,0.552,0.558,0,False
2932804,Utinga,BA,Nordeste,121.0,0.95,0.33,0.314,0.673,0.59,0.46,0,False
2904902,Cachoeira,BA,Nordeste,270.0,0.896,0.331,0.296,0.643,0.647,0.417,0,False
2903508,Belo Campo,BA,Nordeste,134.0,0.925,0.331,0.306,0.635,0.575,0.456,0,False
2930303,Serra Dourada,BA,Nordeste,151.0,0.901,0.331,0.298,0.653,0.608,0.493,0,False
4305454,Cidreira,RS,Sul,209.0,0.694,0.331,0.23,0.572,0.729,0.212,1,True
2202307,Canto do Buriti,PI,Nordeste,233.0,0.957,0.332,0.318,0.483,0.576,0.443,0,False
2910800,Feira de Santana,BA,Nordeste,4265.0,0.827,0.332,0.275,0.709,0.712,0.336,1,False
2927002,Rio Real,BA,Nordeste,310.0,0.865,0.332,0.287,0.68,0.572,0.49,0,False
2410405,Pureza,RN,Nordeste,125.0,0.768,0.333,0.256,0.647,0.567,0.474,0,True
2503803,Caldas Brandão,PB,Nordeste,53.0,0.849,0.333,0.283,0.492,0.568,0.434,0,False
2406700,Lajes,RN,Nordeste,96.0,0.781,0.333,0.26,0.641,0.624,0.446,0,True
2922102,Mundo Novo,BA,Nordeste,130.0,0.969,0.333,0.323,0.664,0.59,0.491,0,False
2925956,Rafael Jambeiro,BA,Nordeste,207.0,0.836,0.335,0.28,0.657,0.564,0.525,0,False
2929255,São Gabriel,BA,Nordeste,179.0,0.883,0.335,0.296,0.669,0.592,0.486,0,False
1502400,Castanhal,PA,Norte,2449.0,0.772,0.335,0.259,0.585,0.673,0.348,1,True
2909802,Cruz das Almas,BA,Nordeste,505.0,0.855,0.336,0.287,0.612,0.699,0.336,1,False
3303500,Nova Iguaçu,RJ,Sudeste,7789.0,0.819,0.336,0.275,0.666,0.713,0.382,1,False
2902401,Aurelino Leal,BA,Nordeste,129.0,0.946,0.336,0.318,0.661,0.568,0.48,0,False
1504901,Muaná,PA,Norte,645.0,0.918,0.336,0.309,0.712,0.547,0.578,0,False
2920205,Malhada,BA,Nordeste,193.0,0.984,0.337,0.332,0.693,0.562,0.5,0,False
2906204,Canarana,BA,Nordeste,257.0,0.992,0.337,0.335,0.652,0.587,0.419,0,False
5005202,Ladário,MS,Centro-Oeste,396.0,0.838,0.337,0.283,0.513,0.704,0.359,1,False
1303536,Presidente Figueiredo,AM,Norte,628.0,0.717,0.338,0.242,0.616,0.647,0.428,0,True
2204659,Ilha Grande,PI,Nordeste,156.0,0.949,0.338,0.321,0.457,0.563,0.607,0,False
4309050,Glorinha,RS,Sul,74.0,0.919,0.338,0.311,0.456,0.714,0.231,1,False
3518859,Guatapará,SP,Sudeste,68.0,0.868,0.339,0.294,0.388,0.743,0.284,1,False
2701308,Cajueiro,AL,Nordeste,245.0,0.951,0.339,0.322,0.601,0.562,0.575,0,False
2409902,Pendências,RN,Nordeste,136.0,0.846,0.339,0.287,0.673,0.631,0.387,0,False
1717008,Pindorama do Tocantins,TO,Norte,61.0,0.918,0.339,0.311,0.658,0.605,0.383,0,False
2903409,Belmonte,BA,Nordeste,186.0,0.903,0.339,0.306,0.666,0.598,0.517,0,False
2100808,Anapurus,MA,Nordeste,142.0,0.768,0.339,0.261,0.324,0.581,0.604,0,True
2926509,Ribeira do Amparo,BA,Nordeste,170.0,0.953,0.34,0.324,0.632,0.512,0.511,0,False
1502905,Curuçá,PA,Norte,379.0,0.831,0.34,0.282,0.62,0.582,0.544,0,False
2507606,Juarez Távora,PB,Nordeste,53.0,0.943,0.34,0.321,0.494,0.579,0.46,0,False
2904050,Bonito,BA,Nordeste,162.0,0.926,0.34,0.315,0.718,0.561,0.485,0,False
1714302,Nazaré,TO,Norte,54.0,0.926,0.34,0.315,0.597,0.643,0.434,0,False
2923357,Ourolândia,BA,Nordeste,186.0,0.758,0.34,0.258,0.676,0.56,0.464,0,True
1506500,Santa Isabel do Pará,PA,Norte,867.0,0.884,0.341,0.301,0.62,0.659,0.407,0,False
2211100,União,PI,Nordeste,522.0,0.933,0.341,0.318,0.488,0.577,0.511,0,False
2915502,Itajuípe,BA,Nordeste,95.0,0.926,0.341,0.316,0.666,0.599,0.445,0,False
2801405,Carira,SE,Nordeste,128.0,0.984,0.341,0.336,0.625,0.588,0.453,0,False
2412005,São Gonçalo do Amarante,RN,Nordeste,924.0,0.771,0.341,0.263,0.773,0.661,0.408,1,True
2412203,São José de Mipibu,RN,Nordeste,673.0,0.804,0.342,0.275,0.724,0.611,0.508,0,False
1504703,Moju,PA,Norte,911.0,0.844,0.342,0.289,0.646,0.547,0.565,0,False
2106607,Matões,MA,Nordeste,300.0,0.897,0.342,0.307,0.372,0.55,0.648,0,False
2411056,Tibau,RN,Nordeste,60.0,0.633,0.342,0.217,0.591,0.635,0.326,0,True
1500701,Anajás,PA,Norte,410.0,0.827,0.342,0.283,0.636,0.484,0.659,0,False
2916708,Itaquara,BA,Nordeste,74.0,0.986,0.342,0.338,0.647,0.553,0.557,0,False
4301909,Barra do Ribeiro,RS,Sul,98.0,0.745,0.342,0.255,0.517,0.67,0.266,1,True
2805802,Riachão do Dantas,SE,Nordeste,135.0,0.926,0.344,0.319,0.653,0.539,0.492,0,False
2413904,Taipu,RN,Nordeste,116.0,0.802,0.344,0.276,0.648,0.569,0.49,0,False
2403608,Extremoz,RN,Nordeste,746.0,0.775,0.344,0.267,0.734,0.66,0.436,0,True
2930774,Sobradinho,BA,Nordeste,310.0,0.974,0.344,0.335,0.688,0.631,0.383,0,False
2204907,Isaías Coelho,PI,Nordeste,90.0,1.0,0.344,0.344,0.468,0.582,0.525,0,False
2914000,Ipirá,BA,Nordeste,454.0,0.914,0.345,0.315,0.732,0.549,0.509,0,False
2802809,Indiaroba,SE,Nordeste,241.0,0.975,0.345,0.336,0.625,0.58,0.497,0,False
1507508,São João do Araguaia,PA,Norte,220.0,0.895,0.345,0.309,0.575,0.55,0.65,0,False
2800704,Brejo Grande,SE,Nordeste,142.0,0.979,0.345,0.338,0.64,0.54,0.605,0,False
2909505,Cravolândia,BA,Nordeste,59.0,0.932,0.345,0.322,0.564,0.599,0.454,0,False
3505401,Barra do Turvo,SP,Sudeste,59.0,0.932,0.345,0.322,0.492,0.641,0.368,0,False
2903904,Bom Jesus da Lapa,BA,Nordeste,719.0,0.95,0.346,0.328,0.626,0.633,0.441,0,False
2801702,Cristinápolis,SE,Nordeste,191.0,0.969,0.346,0.335,0.624,0.553,0.552,0,False
2922805,Nova Itarana,BA,Nordeste,106.0,0.953,0.347,0.33,0.69,0.524,0.604,0,False
4202503,Bom Jardim da Serra,SC,Sul,61.0,0.803,0.347,0.279,0.466,0.696,0.292,1,False
2402600,Ceará-Mirim,RN,Nordeste,900.0,0.727,0.347,0.252,0.75,0.616,0.511,0,True
2925907,Quijingue,BA,Nordeste,136.0,0.971,0.348,0.338,0.682,0.544,0.481,0,False
5107354,São José do Xingu,MT,Centro-Oeste,130.0,0.838,0.349,0.292,0.433,0.657,0.333,1,False
4218954,Urupema,SC,Sul,55.0,0.782,0.349,0.273,0.472,0.699,0.26,1,True
2929909,Seabra,BA,Nordeste,474.0,0.857,0.35,0.3,0.692,0.635,0.411,0,False
2931350,Teixeira de Freitas,BA,Nordeste,1486.0,0.92,0.35,0.322,0.696,0.685,0.362,1,False
2401404,Baía Formosa,RN,Nordeste,91.0,0.813,0.351,0.286,0.632,0.609,0.313,0,False
2801009,Campo do Brito,SE,Nordeste,133.0,0.94,0.352,0.331,0.543,0.621,0.353,0,False
2926004,Remanso,BA,Nordeste,356.0,0.924,0.353,0.326,0.685,0.579,0.478,0,False
4314209,Pedro Osório,RS,Sul,61.0,0.836,0.353,0.295,0.56,0.678,0.312,1,False
2501906,Belém,PB,Nordeste,109.0,0.908,0.354,0.321,0.496,0.592,0.447,0,False
2916203,Itapé,BA,Nordeste,70.0,0.929,0.354,0.329,0.64,0.599,0.496,0,False
2404200,Goianinha,RN,Nordeste,450.0,0.829,0.354,0.293,0.697,0.638,0.375,0,False
2109056,Porto Rico do Maranhão,MA,Nordeste,50.0,0.96,0.354,0.34,0.394,0.615,0.439,0,False
3302858,Mesquita,RJ,Sudeste,1462.0,0.839,0.355,0.298,0.596,0.737,0.343,1,False
2804201,Monte Alegre de Sergipe,SE,Nordeste,176.0,0.96,0.355,0.341,0.649,0.553,0.491,0,False
2805703,Propriá,SE,Nordeste,222.0,0.887,0.355,0.315,0.614,0.661,0.344,1,False
2800670,Boquim,SE,Nordeste,198.0,0.838,0.355,0.298,0.619,0.604,0.438,0,False
2931905,Tucano,BA,Nordeste,352.0,0.727,0.355,0.259,0.684,0.579,0.504,0,True
2906899,Caraíbas,BA,Nordeste,98.0,0.918,0.356,0.327,0.564,0.555,0.487,0,False
2411205,Santa Cruz,RN,Nordeste,458.0,0.817,0.356,0.29,0.698,0.635,0.399,0,False
1500404,Alenquer,PA,Norte,891.0,0.836,0.356,0.297,0.678,0.564,0.57,0,False
1711902,Lagoa da Confusão,TO,Norte,200.0,0.885,0.356,0.315,0.666,0.627,0.414,0,False
2112274,Tufilândia,MA,Nordeste,76.0,0.961,0.356,0.342,0.384,0.555,0.678,0,False
2807105,Simão Dias,SE,Nordeste,376.0,0.963,0.356,0.343,0.628,0.604,0.498,0,False
2407500,Maxaranguape,RN,Nordeste,117.0,0.838,0.357,0.299,0.668,0.608,0.436,0,False
1701101,Aparecida do Rio Negro,TO,Norte,83.0,0.843,0.357,0.301,0.558,0.651,0.35,1,False
2919553,Luís Eduardo Magalhães,BA,Nordeste,1442.0,0.911,0.357,0.325,0.64,0.716,0.267,1,False
1502004,Cachoeira do Arari,PA,Norte,232.0,0.892,0.357,0.319,0.646,0.546,0.606,0,False
2923407,Palmas de Monte Alto,BA,Nordeste,162.0,0.932,0.358,0.333,0.613,0.586,0.459,0,False
1200179,Capixaba,AC,Norte,197.0,0.766,0.358,0.274,0.619,0.575,0.469,0,True
2706448,Paripueira,AL,Nordeste,233.0,0.996,0.358,0.356,0.574,0.605,0.466,0,False
1721208,Tocantinópolis,TO,Norte,242.0,0.901,0.358,0.322,0.629,0.681,0.368,0,False
2801306,Capela,SE,Nordeste,349.0,0.911,0.358,0.327,0.67,0.615,0.494,0,False
2933257,Vereda,BA,Nordeste,55.0,0.964,0.358,0.345,0.595,0.577,0.41,0,False
2411502,Santo Antônio,RN,Nordeste,171.0,0.848,0.359,0.304,0.646,0.62,0.443,0,False
2608008,Jataúba,PE,Nordeste,140.0,0.936,0.359,0.336,0.387,0.53,0.507,0,False
1600808,Vitória do Jari,AP,Norte,180.0,0.944,0.359,0.339,0.629,0.619,0.489,0,False
2902500,Baianópolis,BA,Nordeste,160.0,0.888,0.359,0.319,0.604,0.589,0.451,0,False
2106904,Monção,MA,Nordeste,270.0,0.907,0.359,0.326,0.442,0.546,0.67,0,False
2201929,Bonfim do Piauí,PI,Nordeste,89.0,1.0,0.36,0.36,0.444,0.542,0.461,0,False
2412609,São Paulo do Potengi,RN,Nordeste,172.0,0.663,0.36,0.238,0.683,0.622,0.415,0,True
2705804,Olho d'Água do Casado,AL,Nordeste,145.0,0.959,0.36,0.345,0.55,0.525,0.52,0,False
1720655,Silvanópolis,TO,Norte,88.0,0.852,0.36,0.307,0.545,0.675,0.422,0,False
2406502,Lagoa Nova,RN,Nordeste,185.0,0.87,0.36,0.314,0.66,0.585,0.421,0,False
2909208,Coronel João Sá,BA,Nordeste,119.0,0.933,0.36,0.336,0.602,0.535,0.488,0,False
3305109,São João de Meriti,RJ,Sudeste,3195.0,0.796,0.361,0.287,0.63,0.719,0.378,1,True
2917904,Jandaíra,BA,Nordeste,101.0,0.96,0.361,0.347,0.631,0.55,0.51,0,False
2903201,Barreiras,BA,Nordeste,1970.0,0.84,0.361,0.303,0.663,0.721,0.273,1,False
4300604,Alvorada,RS,Sul,2670.0,0.739,0.361,0.267,0.682,0.699,0.336,1,True
2208502,Porto,PI,Nordeste,161.0,0.963,0.361,0.348,0.466,0.549,0.55,0,False
1715101,Novo Acordo,TO,Norte,50.0,0.94,0.362,0.34,0.589,0.639,0.405,0,False
4318622,São José dos Ausentes,RS,Sul,68.0,0.691,0.362,0.25,0.53,0.663,0.325,1,True
2907707,Chorrochó,BA,Nordeste,108.0,0.972,0.362,0.352,0.615,0.6,0.533,0,False
3301157,Cardoso Moreira,RJ,Sudeste,192.0,0.849,0.362,0.307,0.497,0.648,0.337,1,False
1712504,Marianópolis do Tocantins,TO,Norte,71.0,0.817,0.362,0.296,0.534,0.631,0.341,0,False
1705607,Conceição do Tocantins,TO,Norte,72.0,0.958,0.362,0.347,0.588,0.592,0.41,0,False
1508035,Tracuateua,PA,Norte,224.0,0.862,0.363,0.312,0.623,0.531,0.589,0,False
2911857,Heliópolis,BA,Nordeste,93.0,0.71,0.364,0.258,0.655,0.563,0.444,0,True
2403251,Parnamirim,RN,Nordeste,1835.0,0.725,0.364,0.264,0.696,0.766,0.276,1,True
4304630,Capão da Canoa,RS,Sul,836.0,0.739,0.364,0.269,0.583,0.743,0.217,1,True
2405801,João Câmara,RN,Nordeste,346.0,0.801,0.365,0.292,0.728,0.595,0.508,0,False
2702553,Estrela de Alagoas,AL,Nordeste,149.0,0.919,0.365,0.336,0.507,0.534,0.557,0,False
4309654,Hulha Negra,RS,Sul,81.0,0.778,0.365,0.284,0.524,0.643,0.36,1,True
4320677,Sinimbu,RS,Sul,70.0,0.9,0.365,0.329,0.527,0.631,0.279,1,False
1500107,Abaetetuba,PA,Norte,1485.0,0.855,0.365,0.312,0.588,0.628,0.464,0,False
2907806,Cícero Dantas,BA,Nordeste,179.0,0.872,0.365,0.318,0.661,0.585,0.464,0,False
2802304,Frei Paulo,SE,Nordeste,100.0,0.93,0.366,0.34,0.613,0.589,0.379,0,False
2905701,Camaçari,BA,Nordeste,2773.0,0.92,0.366,0.336,0.684,0.694,0.297,1,False
1503101,Gurupá,PA,Norte,695.0,0.681,0.366,0.249,0.678,0.509,0.604,0,True
2929057,São Félix do Coribe,BA,Nordeste,171.0,0.959,0.366,0.351,0.64,0.639,0.372,0,False
3302270,Japeri,RJ,Sudeste,1348.0,0.805,0.366,0.295,0.606,0.659,0.469,1,False
2916609,Itapitanga,BA,Nordeste,75.0,0.947,0.366,0.347,0.693,0.571,0.485,0,False
2900702,Alagoinhas,BA,Nordeste,1097.0,0.901,0.366,0.33,0.709,0.683,0.328,1,False
2414605,Upanema,RN,Nordeste,87.0,0.69,0.367,0.253,0.648,0.596,0.443,0,True
2930402,Serra Preta,BA,Nordeste,95.0,0.947,0.367,0.347,0.658,0.566,0.526,0,False
2906501,Candeias,BA,Nordeste,570.0,0.895,0.367,0.328,0.66,0.691,0.339,1,False
1302306,Jutaí,AM,Norte,424.0,0.849,0.367,0.311,0.555,0.516,0.742,0,False
2507200,Itatuba,PB,Nordeste,83.0,0.952,0.367,0.349,0.527,0.562,0.529,0,False
2905107,Caém,BA,Nordeste,82.0,0.963,0.367,0.354,0.667,0.546,0.496,0,False
2915700,Itamari,BA,Nordeste,70.0,0.971,0.368,0.357,0.607,0.578,0.471,0,False
2929404,São Miguel das Matas,BA,Nordeste,73.0,0.932,0.368,0.342,0.599,0.593,0.379,0,False
1303601,Santa Isabel do Rio Negro,AM,Norte,199.0,0.683,0.368,0.251,0.558,0.479,0.616,0,True
2910859,Filadélfia,BA,Nordeste,145.0,0.938,0.368,0.345,0.698,0.565,0.506,0,False
4310330,Imbé,RS,Sul,413.0,0.705,0.368,0.259,0.549,0.764,0.194,1,True
2408102,Natal,RN,Nordeste,5465.0,0.68,0.368,0.25,0.739,0.763,0.303,1,True
2911659,Guajeru,BA,Nordeste,89.0,0.978,0.368,0.36,0.606,0.569,0.454,0,False
2902609,Baixa Grande,BA,Nordeste,97.0,0.897,0.368,0.33,0.669,0.585,0.49,0,False
3555406,Ubatuba,SP,Sudeste,1152.0,0.844,0.368,0.311,0.472,0.751,0.189,1,False
2502508,Boqueirão,PB,Nordeste,114.0,0.833,0.368,0.307,0.515,0.607,0.413,0,False
2209658,São Francisco de Assis do Piauí,PI,Nordeste,58.0,0.983,0.368,0.362,0.464,0.485,0.505,0,False
2927408,Salvador,BA,Nordeste,13831.0,0.879,0.369,0.324,0.744,0.759,0.306,1,False
2912400,Ibipeba,BA,Nordeste,179.0,0.894,0.369,0.33,0.678,0.616,0.473,0,False
1200385,Plácido de Castro,AC,Norte,284.0,0.754,0.369,0.278,0.547,0.622,0.495,0,True
1303908,São Paulo de Olivença,AM,Norte,825.0,0.942,0.369,0.348,0.536,0.521,0.693,0,False
2921203,Miguel Calmon,BA,Nordeste,193.0,0.953,0.37,0.352,0.702,0.586,0.444,0,False
2928604,Santo Amaro,BA,Nordeste,429.0,0.921,0.37,0.34,0.68,0.646,0.414,0,False
1720200,São Miguel do Tocantins,TO,Norte,187.0,0.882,0.37,0.326,0.6,0.623,0.472,0,False
2925253,Ponto Novo,BA,Nordeste,181.0,0.956,0.37,0.354,0.675,0.58,0.468,0,False
1507805,Senador José Porfírio,PA,Norte,407.0,0.803,0.37,0.297,0.658,0.514,0.63,0,False
2927804,Santa Cruz da Vitória,BA,Nordeste,57.0,0.947,0.37,0.351,0.569,0.61,0.561,0,False
2110658,São Domingos do Azeitão,MA,Nordeste,124.0,0.935,0.371,0.347,0.414,0.59,0.587,0,False
1504604,Mocajuba,PA,Norte,381.0,0.772,0.371,0.286,0.618,0.575,0.545,0,True
2103174,Centro Novo do Maranhão,MA,Nordeste,189.0,0.942,0.371,0.349,0.526,0.518,0.716,0,False
1502608,Colares,PA,Norte,103.0,0.942,0.371,0.35,0.579,0.602,0.491,0,False
4316402,Rosário do Sul,RS,Sul,346.0,0.809,0.371,0.301,0.548,0.699,0.274,1,False
4314100,Passo Fundo,RS,Sul,2178.0,0.828,0.372,0.308,0.575,0.776,0.21,1,False
2107456,Olinda Nova do Maranhão,MA,Nordeste,92.0,0.935,0.372,0.348,0.468,0.575,0.635,0,False
2923001,Nova Viçosa,BA,Nordeste,507.0,0.949,0.372,0.353,0.684,0.654,0.496,0,False
2802403,Gararu,SE,Nordeste,100.0,0.94,0.372,0.35,0.625,0.564,0.469,0,False
2933000,Valente,BA,Nordeste,112.0,0.911,0.373,0.339,0.624,0.637,0.308,0,False
2910404,Encruzilhada,BA,Nordeste,162.0,0.944,0.373,0.352,0.69,0.544,0.523,0,False
2401909,Caiçara do Rio do Vento,RN,Nordeste,55.0,0.927,0.373,0.345,0.647,0.587,0.409,0,False
4306205,Cruzeiro do Sul,RS,Sul,72.0,0.819,0.373,0.306,0.482,0.723,0.183,1,False
2920452,Mansidão,BA,Nordeste,76.0,0.776,0.373,0.289,0.666,0.599,0.518,0,True
1301852,Iranduba,AM,Norte,1081.0,0.819,0.373,0.305,0.651,0.613,0.481,0,False
2803807,Malhada dos Bois,SE,Nordeste,69.0,0.971,0.373,0.362,0.558,0.599,0.403,0,False
1718907,Santa Rosa do Tocantins,TO,Norte,84.0,0.893,0.373,0.333,0.536,0.595,0.394,0,False
2803500,Lagarto,SE,Nordeste,821.0,0.933,0.373,0.348,0.645,0.625,0.375,0,False
2202901,Corrente,PI,Nordeste,273.0,0.971,0.374,0.363,0.496,0.642,0.399,0,False
4313409,Novo Hamburgo,RS,Sul,2460.0,0.831,0.374,0.311,0.613,0.747,0.211,1,False
2927705,Santa Cruz Cabrália,BA,Nordeste,389.0,0.936,0.374,0.35,0.659,0.654,0.421,0,False
2913002,Ibitiara,BA,Nordeste,92.0,0.989,0.374,0.37,0.642,0.585,0.437,0,False
2915601,Itamaraju,BA,Nordeste,615.0,0.904,0.374,0.338,0.686,0.627,0.469,0,False
2912905,Ibirataia,BA,Nordeste,207.0,0.942,0.374,0.353,0.64,0.576,0.436,0,False
2803906,Malhador,SE,Nordeste,139.0,0.921,0.375,0.345,0.623,0.587,0.395,0,False
2908507,Conceição do Jacuípe,BA,Nordeste,265.0,0.785,0.375,0.294,0.603,0.663,0.394,0,True
2804508,Nossa Senhora da Glória,SE,Nordeste,458.0,0.954,0.375,0.358,0.646,0.587,0.386,0,False
1501709,Bragança,PA,Norte,1464.0,0.84,0.376,0.316,0.604,0.6,0.511,0,False
2806602,Santo Amaro das Brotas,SE,Nordeste,101.0,1.0,0.376,0.376,0.58,0.637,0.412,0,False
2919306,Lençóis,BA,Nordeste,90.0,0.856,0.377,0.322,0.586,0.623,0.428,0,False
1503804,Jacundá,PA,Norte,550.0,0.844,0.377,0.318,0.603,0.622,0.497,0,False
4310538,Itaara,RS,Sul,71.0,0.746,0.377,0.282,0.418,0.76,0.211,1,True
4323002,Viamão,RS,Sul,2950.0,0.824,0.377,0.311,0.644,0.717,0.344,1,False
4314050,Parobé,RS,Sul,690.0,0.913,0.378,0.345,0.581,0.704,0.198,1,False
1303106,Nova Olinda do Norte,AM,Norte,379.0,0.802,0.378,0.303,0.637,0.558,0.542,0,False
2912806,Ibirapuã,BA,Nordeste,151.0,0.98,0.378,0.371,0.614,0.614,0.415,0,False
1507409,São Francisco do Pará,PA,Norte,131.0,0.786,0.379,0.298,0.549,0.608,0.418,0,True
2704401,Major Isidoro,AL,Nordeste,191.0,0.995,0.379,0.377,0.533,0.566,0.553,0,False
1716307,Pau D'Arco,TO,Norte,62.0,0.935,0.379,0.355,0.523,0.661,0.469,0,False
2912103,Ibicaraí,BA,Nordeste,171.0,0.971,0.38,0.368,0.661,0.625,0.413,0,False
4311775,Maquiné,RS,Sul,59.0,0.847,0.38,0.322,0.433,0.682,0.249,1,False
2919504,Livramento de Nossa Senhora,BA,Nordeste,422.0,0.953,0.381,0.363,0.649,0.611,0.383,0,False
1300607,Benjamin Constant,AM,Norte,831.0,0.939,0.381,0.357,0.611,0.574,0.682,0,False
2501807,Bayeux,PB,Nordeste,546.0,0.784,0.381,0.299,0.596,0.649,0.405,1,True
1702158,Araguanã,TO,Norte,69.0,0.913,0.381,0.348,0.633,0.604,0.403,0,False
3304144,Queimados,RJ,Sudeste,1564.0,0.806,0.381,0.307,0.584,0.68,0.393,1,False
4311122,Jaquirana,RS,Sul,54.0,0.778,0.381,0.296,0.511,0.614,0.356,1,True
2513703,Santa Rita,PB,Nordeste,1256.0,0.74,0.382,0.283,0.592,0.627,0.444,0,True
2511301,Piancó,PB,Nordeste,64.0,0.859,0.382,0.328,0.474,0.621,0.419,0,False
1712009,Lajeado,TO,Norte,56.0,0.982,0.382,0.375,0.459,0.675,0.353,1,False
1300680,Boa Vista do Ramos,AM,Norte,203.0,0.877,0.382,0.335,0.687,0.565,0.605,0,False
2510204,Nova Olinda,PB,Nordeste,78.0,0.872,0.382,0.333,0.462,0.573,0.413,0,False
2707909,Santa Luzia do Norte,AL,Nordeste,71.0,0.958,0.382,0.366,0.545,0.597,0.477,0,False
2110401,São Benedito do Rio Preto,MA,Nordeste,227.0,0.806,0.383,0.308,0.391,0.541,0.72,0,False
1508209,Vigia,PA,Norte,534.0,0.837,0.383,0.32,0.624,0.617,0.433,0,False
2902054,Araças,BA,Nordeste,117.0,0.983,0.383,0.376,0.694,0.57,0.494,0,False
2933208,Vera Cruz,BA,Nordeste,438.0,0.925,0.383,0.354,0.686,0.645,0.4,0,False
1718006,Porto Alegre do Tocantins,TO,Norte,55.0,0.855,0.383,0.327,0.497,0.645,0.308,0,False
1507953,Tailândia,PA,Norte,1210.0,0.826,0.383,0.317,0.655,0.588,0.533,0,False
4318606,São José do Ouro,RS,Sul,65.0,0.923,0.383,0.354,0.429,0.755,0.236,1,False
2924504,Pindaí,BA,Nordeste,126.0,0.952,0.383,0.365,0.617,0.603,0.404,0,False
4318705,São Leopoldo,RS,Sul,2539.0,0.724,0.383,0.278,0.615,0.739,0.24,1,True
2511509,Pilar,PB,Nordeste,96.0,0.896,0.384,0.344,0.507,0.579,0.508,0,False
2926301,Riachão do Jacuípe,BA,Nordeste,195.0,0.882,0.384,0.338,0.668,0.628,0.368,0,False
2910727,Eunápolis,BA,Nordeste,910.0,0.865,0.384,0.332,0.668,0.677,0.357,1,False
1508308,Viseu,PA,Norte,768.0,0.888,0.384,0.341,0.642,0.515,0.74,0,False
2414159,Tenente Laurentino Cruz,RN,Nordeste,59.0,0.881,0.385,0.339,0.603,0.623,0.386,0,False
2806107,Rosário do Catete,SE,Nordeste,137.0,0.949,0.385,0.365,0.625,0.631,0.389,0,False
4210704,Matos Costa,SC,Sul,52.0,0.75,0.385,0.288,0.513,0.657,0.408,1,True
2706604,Paulo Jacinto,AL,Nordeste,78.0,1.0,0.385,0.385,0.517,0.589,0.499,0,False
5003207,Corumbá,MS,Centro-Oeste,1524.0,0.82,0.385,0.316,0.599,0.7,0.328,1,False
2414407,Touros,RN,Nordeste,345.0,0.806,0.385,0.31,0.713,0.572,0.454,0,False
1703842,Campos Lindos,TO,Norte,167.0,0.886,0.385,0.341,0.718,0.544,0.623,0,False
2700607,Barra de São Miguel,AL,Nordeste,134.0,0.91,0.385,0.351,0.498,0.615,0.338,0,False
4323804,Xangri-lá,RS,Sul,244.0,0.84,0.385,0.324,0.537,0.735,0.177,1,False
4304358,Candiota,RS,Sul,133.0,0.722,0.385,0.278,0.459,0.698,0.253,1,True
5106505,Poconé,MT,Centro-Oeste,405.0,0.916,0.385,0.353,0.512,0.652,0.369,1,False
